city,state_id,state_name,county_name,lat,lng,zips,id
Lawton,ND,North Dakota,Ramsey,48.3036,-98.3684,58345,1840000075
Leaf,MS,Mississippi,Greene,31.0276,-88.7980,39456,1840032531
Boykin,GA,Georgia,Miller,31.1017,-84.6848,39837,1840025978
Juntura,OR,Oregon,Malheur,43.7487,-118.0789,97911,1840025376
La Paloma Ranchettes,TX,Texas,Starr,26.3148,-98.6230,78582,1840040960
Hartwell,MO,Missouri,Henry,38.4331,-93.9342,64788,1840025664
Draper,SD,South Dakota,Jones,43.9262,-100.5372,57531,1840000330
Springdale,MT,Montana,Park,45.7381,-110.2236,59082,1840023888
McMullen,AL,Alabama,Pickens,33.1481,-88.1757,35442,1840027517
Arbela,MO,Missouri,Scotland,40.4631,-92.0156,63432,1840010405
Edgewater Estates,TX,Texas,San Patricio,28.0969,-97.8650,78368,1840037141
Flowella,TX,Texas,Brooks,27.2200,-98.0645,78355,1840018303
Paxson,AK,Alaska,Copper River,63.0110,-145.7312,99737,1840023398
Udell,IA,Iowa,Appanoose,40.7801,-92.7432,52593,1840010369
Leonard,MN,Minnesota,Clearwater,47.6513,-95.2672,56652,1840007711
Deerfield Colony,MT,Montana,Fergus,47.2601,-109.6787,59457,1840077952
St. Benedict,IA,Iowa,Kossuth,43.0440,-94.0609,50511,1840024033
Johnson,MN,Minnesota,Big Stone,45.5722,-96.2941,56236,1840007793
California Hot Springs,CA,California,Tulare,35.8876,-118.6551,93207,1840024865
Manley Hot Springs,AK,Alaska,Yukon-Koyukuk,65.0187,-150.6453,99756,1840023428
Long Barn,CA,California,Tuolumne,38.0957,-120.1285,95335,1840024691
Ranchitos East,TX,Texas,Webb,27.4901,-99.3668,78043,1840041468
Heltonville,IN,Indiana,Lawrence,38.9278,-86.3755,47436,1840030069
Bucks Lake,CA,California,Plumas,39.8797,-121.1941,95956 95984,1840028336
Arjay,KY,Kentucky,Bell,36.8062,-83.6420,40902,1840030368
Richfield,KS,Kansas,Morton,37.2653,-101.7828,67953,1840009907
Sibley,ND,North Dakota,Barnes,47.2188,-97.9654,58429,1840001932
Monte Verde,PR,Puerto Rico,Ponce,18.0972,-66.6196,00731,1630025228
Pollock,MO,Missouri,Sullivan,40.3583,-93.0834,63560,1840012241
Mount Holly,AR,Arkansas,Union,33.3030,-92.9539,71758 71764,1840001831
Crozier,AZ,Arizona,Mohave,35.4227,-113.6487,86437 86434,1840023176
Nenzel,NE,Nebraska,Cherry,42.9274,-101.1018,69219,1840011042
Clark's Point,AK,Alaska,Dillingham,58.8329,-158.5276,99569,1840023537
Whitlock,TN,Tennessee,Henry,36.3707,-88.3612,38242,1840109214
Norris,MT,Montana,Madison,45.5731,-111.6913,59745,1840032655
South Woodstock,VT,Vermont,Windsor,43.5608,-72.5321,05071,1840115031
Carlton,KS,Kansas,Dickinson,38.6866,-97.2931,67448,1840007409
Meyer,IL,Illinois,Adams,40.1477,-91.5031,62379,1840051420
Foraker,OK,Oklahoma,Osage,36.8728,-96.5693,74652,1840021593
Helmer,IN,Indiana,Steuben,41.5312,-85.1702,46747,1840054866
Tulsita,TX,Texas,Bee,28.6423,-97.8180,78119 78146,1840019696
Meridian,OK,Oklahoma,Logan,35.8442,-97.2456,73058,1840022690
Saumsville,VA,Virginia,Shenandoah,38.9357,-78.4992,22644,1840119371
Jacksonburg,OH,Ohio,Butler,39.5384,-84.5032,45042 45067,1840012605
Burchinal,IA,Iowa,Cerro Gordo,43.0648,-93.2786,50469,1840024051
Ludden,ND,North Dakota,Dickey,46.0082,-98.1254,58474,1840000254
Geronimo Estates,AZ,Arizona,Gila,34.3695,-111.3617,85541,1840137528
Bay Lake,FL,Florida,Orange,28.3870,-81.5751,32830,1840011791
Brandon,CO,Colorado,Kiowa,38.4464,-102.4412,81071,1840024659
Covenant Life,AK,Alaska,Haines,59.3998,-136.0946,99827,1840023668
Norristown,GA,Georgia,Emanuel,32.5064,-82.4982,31002,1840025895
Kilbourne,OH,Ohio,Delaware,40.3323,-82.9593,43032 43015,1840026520
Nealmont,PA,Pennsylvania,Blair,40.6666,-78.2187,16686,1840100520
Rachel,NV,Nevada,Lincoln,37.6414,-115.7681,89001,1840024653
Tarrants,MO,Missouri,Pike,39.3578,-91.1836,63334,1840012604
Little America,WY,Wyoming,Sweetwater,41.5470,-109.8642,82929,1840018690
Kickapoo Site 2,KS,Kansas,Brown,39.7029,-95.6495,66439,1840039297
Fernwood,MS,Mississippi,Pike,31.1847,-90.4531,39635 39648,1840032317
Bolton,VT,Vermont,Chittenden,44.3742,-72.8859,05676,1840152952
Illinois City,IL,Illinois,Rock Island,41.3991,-90.8996,61259,1840029760
Edgemont,AR,Arkansas,Cleburne,35.6011,-92.1953,72044,1840039325
Marvin,SD,South Dakota,Grant,45.2605,-96.9154,57251,1840002098
Wood Lake,NE,Nebraska,Cherry,42.6386,-100.2376,69221,1840011043
Baring,MO,Missouri,Knox,40.2447,-92.2059,63531,1840007253
Utica,MT,Montana,Judith Basin,46.9678,-110.0935,59452,1840032694
Urbana,KS,Kansas,Neosho,37.5580,-95.3999,66720,1840030210
Concord,KY,Kentucky,Lewis,38.6876,-83.4915,41179,1840014279
Port Protection,AK,Alaska,Prince of Wales-Hyder,56.3293,-133.5940,99927,1840023686
Elmer,MO,Missouri,Macon,39.9573,-92.6499,63538,1840008398
Deanville,TX,Texas,Burleson,30.4295,-96.7569,77852 77836,1840036419
Friendship,OK,Oklahoma,Jackson,34.6978,-99.2287,73521,1840021849
Childers Hill,TN,Tennessee,Hardin,35.0816,-88.3267,38357 38326,1840109489
Levelock,AK,Alaska,Lake and Peninsula,59.0683,-156.9009,99625,1840023287
Max,NE,Nebraska,Dundy,40.1143,-101.4045,69037 69021,1840024326
Pinetown,NC,North Carolina,Beaufort,35.6111,-76.8558,27865,1840025807
Edgewood,CA,California,Siskiyou,41.4620,-122.4260,96094,1840017467
Fontenelle,WY,Wyoming,Lincoln,41.9973,-110.0626,83101,1840017454
Wolf Creek,MT,Montana,Lewis and Clark,47.0059,-112.0700,59648,1840032780
Crooked Creek,AK,Alaska,Bethel,61.8439,-158.1082,99575,1840023341
Warm Spring Creek,MT,Montana,Fergus,47.1847,-109.2827,59457,1840148500
Mexican Hat,UT,Utah,San Juan,37.1731,-109.8730,84531,1840018874
Gamaliel,AR,Arkansas,Baxter,36.4518,-92.2369,72537,1840027734
Sarles,ND,North Dakota,Cavalier,48.9450,-98.9969,58372,1840001861
Prairie City,SD,South Dakota,Perkins,45.5312,-102.8164,57649,1840023891
Brownsville,MD,Maryland,Washington,39.3782,-77.6615,21758 21715,1840024392
Shoshone,CA,California,Inyo,35.9510,-116.3056,92384,1840018952
Brownell,KS,Kansas,Ness,38.6406,-99.7443,67521,1840006170
Elliott,MD,Maryland,Dorchester,38.3095,-76.0069,21869,1840024641
Pancoastburg,OH,Ohio,Fayette,39.6240,-83.2642,43160,1840026629
Lakewood,IL,Illinois,Shelby,39.3235,-88.8981,62438,1840153072
Bevington,IA,Iowa,Madison,41.3596,-93.7902,50229 50033,1840007111
Kramer,ND,North Dakota,Bottineau,48.6910,-100.7078,58748,1840000005
Dutch John,UT,Utah,Daggett,40.9301,-109.4042,84023,1840024242
Wilder,MN,Minnesota,Jackson,43.8280,-95.2058,56101,1840010041
Owasa,IA,Iowa,Hardin,42.4319,-93.2047,50126,1840009125
Golden,NM,New Mexico,Santa Fe,35.2637,-106.2230,87047,1840024913
Yetter,IA,Iowa,Calhoun,42.3161,-94.8430,51433,1840010099
Albany,WY,Wyoming,Albany,41.1869,-106.1255,82070,1840017461
Obert,NE,Nebraska,Cedar,42.6895,-97.0272,68757,1840011074
Coleman,GA,Georgia,Randolph,31.6717,-84.8903,39836,1840027003
Gregory,AR,Arkansas,Woodruff,35.1534,-91.3343,72059 72006,1840001776
Westerville,NE,Nebraska,Custer,41.3962,-99.3818,68881,1840024137
Antler,ND,North Dakota,Bottineau,48.9713,-101.2832,58711,1840000002
Saltese,MT,Montana,Mineral,47.4115,-115.5120,59867,1840032810
Hamlet,NE,Nebraska,Hayes,40.3845,-101.2345,69040,1840012044
Alzada,MT,Montana,Carter,45.0206,-104.4129,59311,1840023889
Sholes,NE,Nebraska,Wayne,42.3348,-97.2946,68771,1840011216
Byron,OK,Oklahoma,Alfalfa,36.9014,-98.2944,73722,1840022608
Pine Bend,MN,Minnesota,Mahnomen,47.4222,-95.5979,56651,1840023821
Huntsdale,MO,Missouri,Boone,38.9120,-92.4787,65203,1840010688
Valley Park,OK,Oklahoma,Rogers,36.2828,-95.7362,74055 74019,1840034621
Amidon,ND,North Dakota,Slope,46.4822,-103.3196,58620,1840000212
Mammoth,MT,Montana,Madison,45.6692,-112.0176,59747 59721,1840078272
South Mound,KS,Kansas,Neosho,37.4350,-95.2245,67357,1840030093
Gilman,MT,Montana,Lewis and Clark,47.5093,-112.3578,59410,1840032775
Normanna,TX,Texas,Bee,28.5277,-97.7831,78104 78142,1840023253
Floweree,MT,Montana,Chouteau,47.7248,-111.0254,59440,1840032801
Chamizal,NM,New Mexico,Socorro,34.2182,-106.9152,87828,1840025009
Parks,NE,Nebraska,Dundy,40.0436,-101.7251,69041,1840024327
Spring Creek Colony,MT,Montana,Fergus,47.1540,-109.6207,59457,1840148499
Emmet,NE,Nebraska,Holt,42.4757,-98.8093,68734,1840011045
Impact,TX,Texas,Taylor,32.5002,-99.7465,79603,1840022094
Port Clarence,AK,Alaska,Nome,65.1108,-166.7683,99762,1840023578
Duran,NM,New Mexico,Torrance,34.4636,-105.3807,88318,1840024989
Jennings,MD,Maryland,Garrett,39.6487,-79.1835,21536,1840024445
Long Lake,SD,South Dakota,McPherson,45.8567,-99.2058,57457,1840002027
Elkport,IA,Iowa,Clayton,42.7417,-91.2750,52044,1840008010
Jenner,CA,California,Sonoma,38.4510,-123.1203,95450,1840024617
Eastshore,KS,Kansas,Marion,38.3839,-97.0682,66861,1840059721
Leamersville,PA,Pennsylvania,Blair,40.3742,-78.4312,16635,1840100077
Sapphire Ridge,MT,Montana,Judith Basin,46.8866,-110.2522,59452,1840153138
Helvetia,WV,West Virginia,Randolph,38.7058,-80.1993,26224,1840025633
Keystone,NE,Nebraska,Keith,41.2187,-101.5841,69144,1840024160
Gross,NE,Nebraska,Boyd,42.9461,-98.5697,68719,1840011032
Stockham,NE,Nebraska,Hamilton,40.7164,-97.9434,68818,1840011737
Washington Park,AZ,Arizona,Gila,34.3978,-111.2731,85541,1840022869
Alanreed,TX,Texas,Gray,35.2117,-100.7325,79002,1840022369
Nanafalia,AL,Alabama,Marengo,32.1114,-87.9958,36782 36764,1840025910
Mutual,OK,Oklahoma,Woodward,36.2305,-99.1680,73853,1840022646
Fourche,AR,Arkansas,Perry,34.9933,-92.6189,72016,1840016490
Harding,IL,Illinois,LaSalle,41.5179,-88.8487,60518,1840051278
Whitestone,AK,Alaska,Southeast Fairbanks,64.1527,-145.9061,99737,1840075218
Hyampom,CA,California,Trinity,40.6262,-123.4689,96046,1840024174
Hyder,AK,Alaska,Prince of Wales-Hyder,55.9816,-130.0383,99923,1840023524
Correll,MN,Minnesota,Big Stone,45.2320,-96.1627,56227,1840006696
Graysville,IN,Indiana,Sullivan,39.1175,-87.5561,47882,1840029947
Hansboro,ND,North Dakota,Towner,48.9524,-99.3802,58339,1840000020
Vilas,SD,South Dakota,Miner,44.0084,-97.5956,57349,1840002542
Lisco,NE,Nebraska,Garden,41.4986,-102.6236,69148,1840033155
North Grove,IN,Indiana,Miami,40.6123,-85.9661,46911,1840056017
Clayton,ID,Idaho,Custer,44.2591,-114.3880,83227,1840018600
Stony River,AK,Alaska,Bethel,61.7937,-156.5861,99557,1840023347
Glenn,GA,Georgia,Heard,33.1493,-85.2092,30240 30217,1840048045
Saratoga,AR,Arkansas,Hempstead,33.7446,-93.9043,71859,1840027784
Datil,NM,New Mexico,Catron,34.1423,-107.8424,87821,1840025023
Oark,AR,Arkansas,Johnson,35.6923,-93.5733,72852,1840001755
Bucyrus,KS,Kansas,Miami,38.7237,-94.7140,66013,1840026727
Lunenburg,VA,Virginia,Lunenburg,36.9585,-78.2683,23947 23974 23952,1840026889
Edge Hill,GA,Georgia,Glascock,33.1534,-82.6250,30810 30820,1840029409
Baker,NV,Nevada,White Pine,39.0150,-114.1233,89311,1840026573
Quail,TX,Texas,Collingsworth,34.9151,-100.3919,79251,1840019178
Kep'el,CA,California,Humboldt,41.2842,-123.8190,95546,1840153157
Valley City,IL,Illinois,Pike,39.7067,-90.6508,62340,1840012541
Strathcona,MN,Minnesota,Roseau,48.5537,-96.1671,56759,1840008812
Bentley,IL,Illinois,Hancock,40.3440,-91.1118,62321,1840009410
Leith,ND,North Dakota,Grant,46.3626,-101.6385,58529,1840000203
Hollenberg,KS,Kansas,Washington,39.9810,-96.9917,66946,1840007288
Wynnburg,TN,Tennessee,Lake,36.3301,-89.4686,38080 38077,1840036002
Marienthal,KS,Kansas,Wichita,38.4891,-101.2200,67863,1840026733
Gascoyne,ND,North Dakota,Bowman,46.1190,-103.0788,58653,1840000258
Sumner,OK,Oklahoma,Noble,36.3182,-97.1179,73077,1840034590
Attu Station,AK,Alaska,Aleutians West,52.8955,173.1230,,1840037663
Redcrest,CA,California,Humboldt,40.3988,-123.9474,95569,1840026325
Calvin,ND,North Dakota,Cavalier,48.8518,-98.9380,58323,1840000025
Graniteville,CA,California,Nevada,39.4442,-120.7361,95959,1840026652
Broadland,SD,South Dakota,Beadle,44.4938,-98.3466,57350,1840008965
Rockwood,IL,Illinois,Randolph,37.8404,-89.6968,62280,1840012937
Colliers,WV,West Virginia,Brooke,40.3651,-80.5377,26035,1840120855
Winigan,MO,Missouri,Sullivan,40.0468,-92.9018,63566,1840025553
Benndale,MS,Mississippi,George,30.8686,-88.8055,39452,1840032492
Pickens,WV,West Virginia,Randolph,38.6559,-80.2160,26230,1840025634
Virgil,SD,South Dakota,Beadle,44.2909,-98.4276,57379,1840002367
Paris Crossing,IN,Indiana,Jennings,38.8295,-85.6480,47230 47270,1840029999
Van Vleet,MS,Mississippi,Chickasaw,33.9833,-88.8972,38851,1840075457
Evansville,AK,Alaska,Yukon-Koyukuk,66.9206,-151.4201,99726,1840023546
Shaniko,OR,Oregon,Wasco,45.0037,-120.7522,97037 97057,1840021211
Twodot,MT,Montana,Wheatland,46.4224,-110.0725,59085,1840032693
Embden,ND,North Dakota,Cass,46.8050,-97.4395,58079,1840023847
La Bajada,NM,New Mexico,Santa Fe,35.5565,-106.2436,87507,1840082836
Ferrer Comunidad,PR,Puerto Rico,Moca,18.4054,-67.0671,00676,1630142470
Janesville,IL,Illinois,Coles,39.3753,-88.2449,62440,1840051330
Toeterville,IA,Iowa,Mitchell,43.4401,-92.8879,50472,1840024042
Maytown,KY,Kentucky,Floyd,37.5326,-82.7992,41645,1840043109
Williamstown,MO,Missouri,Lewis,40.2409,-91.7977,63473,1840076143
Durango,IA,Iowa,Dubuque,42.5618,-90.7762,52039,1840008043
Jovista,CA,California,Tulare,35.7940,-119.1896,93215,1840129896
Ludell,KS,Kansas,Rawlins,39.8566,-100.9583,67744,1840030117
Macomb,OK,Oklahoma,Pottawatomie,35.1479,-97.0086,74852 74873,1840022763
Chilo,OH,Ohio,Clermont,38.7934,-84.1374,45112 45120,1840010680
Oak Hill,KS,Kansas,Clay,39.2466,-97.3428,67432,1840008475
Stidham,OK,Oklahoma,McIntosh,35.3686,-95.7008,74432,1840022749
Little Valley,CA,California,Lassen,40.8931,-121.1780,96056,1840028087
Wiederkehr Village,AR,Arkansas,Franklin,35.4817,-93.7577,72821 72949,1840015396
Lake Minchumina,AK,Alaska,Yukon-Koyukuk,63.7981,-152.3446,99757,1840023426
Tonopah,AZ,Arizona,Maricopa,33.4880,-112.9308,85354,1840022926
Wetonka,SD,South Dakota,McPherson,45.6242,-98.7717,57481,1840002023
Huntley,WY,Wyoming,Goshen,41.9316,-104.1439,82218,1840017460
Braddock,ND,North Dakota,Emmons,46.5640,-100.0896,58524,1840000205
Pedro Bay,AK,Alaska,Lake and Peninsula,59.7862,-154.1321,99647,1840023289
Jacks Creek,TN,Tennessee,Chester,35.4691,-88.5146,38347,1840109948
South Lineville,MO,Missouri,Mercer,40.5785,-93.5242,64661,1840010412
Lazy Lake,FL,Florida,Broward,26.1563,-80.1452,33305,1840028718
Monango,ND,North Dakota,Dickey,46.1734,-98.5952,58436,1840000255
Delacroix,LA,Louisiana,St. Bernard,29.7652,-89.7874,70085,1840148576
Farnsworth,TX,Texas,Ochiltree,36.3111,-100.9683,79033,1840036439
Ayers Ranch Colony,MT,Montana,Fergus,47.0510,-108.9450,59032,1840149591
Portland,IA,Iowa,Cerro Gordo,43.1254,-93.1351,50401,1840024052
Sexton,IA,Iowa,Kossuth,43.0749,-94.0892,50511,1840024035
Tippecanoe,OH,Ohio,Harrison,40.2737,-81.2812,44699,1840026522
South Gifford,MO,Missouri,Macon,40.0258,-92.6829,63549,1840073821
Big Sandy,WV,West Virginia,McDowell,37.4608,-81.7051,24816,1840038218
Botines,TX,Texas,Webb,27.7719,-99.4571,78045,1840018290
Calio,ND,North Dakota,Cavalier,48.6238,-98.9380,58352,1840016555
Beaver,KS,Kansas,Barton,38.6379,-98.6736,67544 67525,1840030220
Homestead,MT,Montana,Sheridan,48.4202,-104.5369,59242,1840032617
Milford,MO,Missouri,Barton,37.5864,-94.1581,64759,1840012995
Loma,ND,North Dakota,Cavalier,48.6417,-98.5248,58311,1840016556
Hachita,NM,New Mexico,Grant,31.9153,-108.3253,88040,1840025071
Pendroy,MT,Montana,Teton,48.0730,-112.2992,59467,1840032662
Two Buttes,CO,Colorado,Baca,37.5606,-102.3965,81084,1840022552
Doran,VA,Virginia,Tazewell,37.0958,-81.8321,24641 24612,1840118973
Auburn,ND,North Dakota,Walsh,48.5066,-97.4368,58237,1840023768
Pine Grove,WA,Washington,Ferry,48.6501,-118.6839,99166,1840043279
Fox,AK,Alaska,Fairbanks North Star,64.9749,-147.6090,99712,1840023461
Los Veteranos II,TX,Texas,Webb,27.7711,-99.4433,78045,1840037062
Edna Bay,AK,Alaska,Prince of Wales-Hyder,55.9640,-133.6662,99921,1840000514
Mountain City,NV,Nevada,Elko,41.8374,-115.9633,89831,1840033814
Livonia,MO,Missouri,Putnam,40.4920,-92.7005,63551,1840012132
White Rock,SD,South Dakota,Roberts,45.9248,-96.5760,57260,1840020692
Denhoff,ND,North Dakota,Sheridan,47.4786,-100.2592,58430,1840023802
Coulterville,CA,California,Mariposa,37.7123,-120.1967,95311,1840028088
Avard,OK,Oklahoma,Woods,36.6973,-98.7893,73717,1840034411
Falman,TX,Texas,San Patricio,27.9281,-97.1713,78336,1840037142
Lutak,AK,Alaska,Haines,59.3997,-135.6314,99827,1840023680
Champion,NE,Nebraska,Chase,40.4706,-101.7468,69023,1840024286
Midfield,TX,Texas,Matagorda,28.9404,-96.2132,77458,1840036510
Radium,KS,Kansas,Stafford,38.1738,-98.8944,67550,1840009831
Hardy,IA,Iowa,Humboldt,42.8102,-94.0512,50545,1840006908
Sarben,NE,Nebraska,Keith,41.1662,-101.3043,69155,1840024164
Elfin Cove,AK,Alaska,Hoonah-Angoon,58.1286,-136.1951,99825,1840023309
Cobden,MN,Minnesota,Brown,44.2825,-94.8466,56085,1840006790
Clarysville,MD,Maryland,Allegany,39.6421,-78.8887,21532,1840024418
Berea,NE,Nebraska,Box Butte,42.2123,-102.9830,69301,1840024099
Aurora Center,SD,South Dakota,Aurora,43.5272,-98.5894,57375,1840004165
Alta Sierra,CA,California,Kern,35.7292,-118.5493,93285,1840153152
Jacinto,MS,Mississippi,Alcorn,34.7622,-88.4276,38865,1840074230
Waldron,KS,Kansas,Harper,37.0018,-98.1825,67150,1840010873
Florence,IL,Illinois,Pike,39.6288,-90.6108,62363,1840012534
Concepcion,TX,Texas,Duval,27.3951,-98.3556,78349,1840018296
Hopeton,OK,Oklahoma,Woods,36.6882,-98.6620,73746,1840034453
Bonanza,CO,Colorado,Saguache,38.2966,-106.1419,81155,1840021508
Conway,ND,North Dakota,Walsh,48.2343,-97.6751,58233,1840001887
Lovelaceville,KY,Kentucky,Ballard,36.9672,-88.8335,42053 42060,1840026879
Carlton,TX,Texas,Hamilton,31.9197,-98.1714,76436,1840036193
Denio,NV,Nevada,Humboldt,41.9888,-118.6375,89404,1840024110
Romeville,LA,Louisiana,St. James,30.0676,-90.8341,70723,1840025129
Bynum,MT,Montana,Teton,47.9682,-112.3165,59419,1840023781
Doran,MN,Minnesota,Wilkin,46.1852,-96.4857,56522,1840006658
Mentone,TX,Texas,Loving,31.7073,-103.5989,79754,1840027001
Hannah,ND,North Dakota,Cavalier,48.9729,-98.6903,58239 58281,1840000026
Saline City,IN,Indiana,Clay,39.3653,-87.1322,47840,1840055568
Tavistock,NJ,New Jersey,Camden,39.8758,-75.0273,08033,1840001517
Englevale,ND,North Dakota,Ransom,46.3912,-97.9038,58033,1840023870
Oak Hill,AL,Alabama,Wilcox,31.9216,-87.0852,36768 36766,1840017024
Ogallah,KS,Kansas,Trego,38.9946,-99.7326,67656,1840030215
Buckshot,AZ,Arizona,Yuma,32.7404,-114.4829,85365,1840075263
Roseville,IA,Iowa,Floyd,43.0253,-92.8082,50468 50653,1840024057
Ayr,ND,North Dakota,Cass,47.0411,-97.4909,58007,1840001934
Big Rock,IA,Iowa,Scott,41.7691,-90.8265,52777 52745,1840057270
Oral,SD,South Dakota,Fall River,43.4100,-103.2648,57766,1840035969
Ypsilanti,ND,North Dakota,Stutsman,46.7834,-98.5610,58497,1840023845
Lorenzo,NE,Nebraska,Cheyenne,41.0576,-103.0821,69162,1840024156
Opolis,KS,Kansas,Crawford,37.3449,-94.6245,66760,1840151512
Charmwood,MO,Missouri,Franklin,38.2810,-91.0968,63079,1840032259
Pillsbury,ND,North Dakota,Barnes,47.2071,-97.7957,58065,1840000168
Fay,OK,Oklahoma,Dewey,35.8161,-98.6587,73646,1840034441
Deputy,IN,Indiana,Jefferson,38.7952,-85.6528,47230,1840025648
Vail,PA,Pennsylvania,Blair,40.7011,-78.2139,16686,1840104470
Tamora,NE,Nebraska,Seward,40.8945,-97.2252,68434 68456,1840024238
Argo,IA,Iowa,Scott,41.6258,-90.4341,52753,1840057252
Marineland,FL,Florida,Flagler,29.6657,-81.2138,32080 32086,1840017221
Gutierrez,TX,Texas,Starr,26.3400,-98.6319,78582,1840040842
Livengood,AK,Alaska,Yukon-Koyukuk,65.4817,-148.4171,99790,1840023427
Bazile Mills,NE,Nebraska,Knox,42.5124,-97.9083,68729,1840011062
Connerville,OK,Oklahoma,Johnston,34.4436,-96.6359,74836,1840034431
Monroe,AR,Arkansas,Monroe,34.7341,-91.1067,72108 72021,1840027757
Arlington,WY,Wyoming,Carbon,41.6053,-106.1997,82083,1840026207
St. Charles,SD,South Dakota,Gregory,43.0881,-99.0949,57571,1840004235
Elrod,IN,Indiana,Ripley,39.0548,-85.1638,47031 47018,1840054650
Harris,KS,Kansas,Anderson,38.3206,-95.4450,66032,1840026763
Winterhaven,CA,California,Imperial,32.7372,-114.6378,92283,1840019377
River Forest,IN,Indiana,Madison,40.1106,-85.7292,46011,1840030008
Centerville,MT,Montana,Cascade,47.3844,-111.1432,59472 59480,1840077932
Lindy,NE,Nebraska,Knox,42.7351,-97.7499,68718,1840024089
Fontana Dam,NC,North Carolina,Graham,35.4328,-83.8248,28733,1840043448
Anatone,WA,Washington,Asotin,46.1354,-117.1322,99401,1840037490
Kidder,SD,South Dakota,Marshall,45.8817,-97.7139,57430,1840023898
Eagle City,OK,Oklahoma,Blaine,35.9338,-98.5900,73724,1840034439
Byers,KS,Kansas,Pratt,37.7879,-98.8671,67021,1840007580
Santa Monica,TX,Texas,Willacy,26.3654,-97.5900,78569,1840019736
Templeton,IN,Indiana,Benton,40.5134,-87.2074,47986 47971,1840055749
Artas,SD,South Dakota,Campbell,45.8873,-99.8069,57437,1840002021
Ocean,MD,Maryland,Allegany,39.6016,-78.9450,21532,1840031386
Little Grass Valley,CA,California,Plumas,39.7252,-120.9590,95981,1840028415
Halley,AR,Arkansas,Desha,33.5363,-91.3236,71638,1840027737
Sanford,VA,Virginia,Accomack,37.9299,-75.6620,23426 23442,1840024743
Ashley,MO,Missouri,Pike,39.2537,-91.2239,63334,1840025602
Biehle,MO,Missouri,Perry,37.6065,-89.8377,63775,1840025714
Hetland,SD,South Dakota,Kingsbury,44.3772,-97.2347,57212,1840002500
Plainview,IA,Iowa,Scott,41.6672,-90.7801,52773,1840057503
Franktown,VA,Virginia,Northampton,37.4777,-75.8773,23354,1840117688
Sleeping Buffalo,MT,Montana,Phillips,48.4830,-107.5319,59261,1840148547
Stillwell,IN,Indiana,LaPorte,41.5559,-86.6028,46350,1840030027
Silesia,MT,Montana,Carbon,45.5560,-108.8368,59041,1840023906
Wautec,CA,California,Humboldt,41.3543,-123.8623,95546,1840153149
Lambert,MO,Missouri,Scott,37.0938,-89.5547,63736,1840013035
Point of Rocks,WY,Wyoming,Sweetwater,41.6831,-108.7755,82942,1840038381
Gapland,MD,Maryland,Washington,39.4021,-77.6584,21779,1840024400
Woodruff,KS,Kansas,Phillips,39.9876,-99.4316,67661,1840024708
Lime Village,AK,Alaska,Bethel,61.3270,-155.3181,99557,1840023337
Kingsbury Colony,MT,Montana,Pondera,48.3044,-112.4846,59486,1840143963
Mayhill,NM,New Mexico,Otero,32.8961,-105.4960,88339,1840025060
Cliff Village,MO,Missouri,Newton,37.0252,-94.5172,64804,1840010892
Irena,MO,Missouri,Worth,40.5403,-94.3899,64456,1840012143
Goodland,MN,Minnesota,Itasca,47.1636,-93.1376,55742,1840140251
Bent,NM,New Mexico,Otero,33.1473,-105.8589,88314,1840025058
